0,1
5,0
19,1
26,0
27,1
52,0
78,1
80,0
95,1
111,0
113,1
146,0
153,1
156,0
210,1
219,0
221,1
255,0
256,1
257,0
258,1
266,0
269,1
277,0
282,1
288,0
294,1
302,0
306,1
313,0
315,1
375,0
378,1
385,0
390,1
410,0
411,1
412,0
413,1
435,0
436,1
445,0
446,1
447,0
449,1
459,0
499,1
509,0
510,1
521,0
523,1
524,0
525,1
531,0
537,1
541,0
559,1
560,0
579,1
601,0
602,1
617,0
618,1
627,0
632,1
633,0
635,1
636,0
637,1
638,0
692,1
698,0
702,1
723,0
726,1
736,0
737,1
749,0
750,1
808,0
809,1
893,0
894,1
902,0
904,1
938,0
968,1
999,0
1003,1
1005,0
1006,1
1008,0
1030,1
1031,0
1051,1
1071,0
1072,1
1094,0
1098,1
1099,0
1102,1
1104,0
1159,1
1204,0
1205,1
1238,0
1239,1
1240,0
1241,1
1252,0
1253,1
1262,0
1267,1
1276,0
1277,1
1407,0
1409,1
1413,0
1446,1
1455,0
1456,1
1467,0
1469,1
1480,0
1486,1
1488,0
1507,1
1508,0
1523,1
1524,0
1527,1
1562,0
1569,1
1575,0
1640,1
1647,0
1648,1
1671,0
1674,1
1684,0
1685,1
1706,0
1710,1
1719,0
1721,1
1743,0
1745,1
1769,0
1770,1
1803,0
1807,1
1814,0
1819,1
1838,0
1869,1
1871,0
1878,1
1887,0
1890,1
1899,0
1901,1
1902,0
1904,1
1905,0
1906,1
1910,0
1933,1
1935,0
1954,1
1961,0
1963,1
1973,0
1975,1
1984,0
1986,1
1995,0
2003,1
2005,0
2061,1
2067,0
2070,1
2096,0
2097,1
2103,0
2107,1
2126,0
2131,1
2140,0
2142,1
2151,0
2152,1
2199,0
2200,1
2211,0
2212,1
2213,0
2214,1
2248,0
2258,1
2259,0
2282,1
2283,0
2286,1
2296,0
2297,1
2307,0
2313,1
2327,0
2349,1
2350,0
2371,1
2392,0
2393,1
2404,0
2408,1
2417,0
2420,1
2421,0
2424,1
2425,0
2480,1
2485,0
2490,1
2525,0
2527,1
2536,0
2539,1
2546,0
2550,1
2559,0
2563,1
2584,0
2587,1
2608,0
2609,1
2620,0
2622,1
2631,0
2635,1
2645,0
2648,1
2656,0
2659,1
2669,0
2670,1
2691,0
2694,1
2704,0
2706,1
2717,0
2718,1
2728,0
2729,1
2730,0
2731,1
2738,0
2770,1
2810,0
2830,1
2831,0
2851,1
2861,0
2863,1
2873,0
2875,1
2894,0
2902,1
2905,0
2959,1
2968,0
2969,1
2992,0
2995,1
3005,0
3007,1
3016,0
3017,1
3018,0
3019,1
3027,0
3032,1
3063,0
3066,1
3078,0
3079,1
3101,0
3102,1
3137,0
3139,1
3150,0
3151,1
3170,0
3179,1
3181,0
3203,1
3207,0
3211,1
3243,0
3268,1
3270,0
3289,1
3296,0
3297,1
3329,0
3333,1
3339,0
3403,1
3410,0
3416,1
3423,0
3428,1
3435,0
3443,1
3449,0
3451,1
3470,0
3476,1
3484,0
3486,1
3523,0
3524,1
3544,0
3545,1
3546,0
3547,1
3557,0
3561,1
3577,0
3578,1
3579,0
3610,1
3611,0
3612,1
3616,0
3618,1
3652,0
3676,1
3677,0
3696,1
3712,0
3715,1
3725,0
3726,1
3727,0
3728,1
3738,0
3741,1
3747,0
3804,1
3809,0
3812,1
3844,0
3846,1
3847,0
3849,1
3850,0
3851,1
3857,0
3861,1
3869,0
3870,1
3871,0
3872,1
3880,0
3884,1
3903,0
3904,1
3929,0
3930,1
3931,0
3932,1
3979,0
3980,1
3989,0
3991,1
4001,0
4005,1
4038,0
4039,1
4049,0
4050,1
4062,0
4102,1
4110,0
4111,1
4120,0
4126,1
4133,0
4135,1
4136,0
4140,1
4141,0
4163,1
4164,0
4184,1
4218,0
4219,1
4220,0
4221,1
4229,0
4233,1
4239,0
4297,1
4300,0
4303,1
4314,0
4315,1
4325,0
4326,1
4327,0
4328,1
4337,0
4341,1
4351,0
4352,1
4373,0
4374,1
4385,0
4386,1
4397,0
4399,1
4411,0
4412,1
4421,0
4423,1
4432,0
