0,1
87,0
88,1
89,0
91,1
97,0
100,1
103,0
104,1
105,0
113,1
170,0
176,1
179,0
185,1
188,0
198,1
208,0
211,1
212,0
213,1
214,0
216,1
221,0
236,1
238,0
246,1
313,0
315,1
317,0
318,1
323,0
332,1
334,0
342,1
409,0
416,1
417,0
421,1
425,0
435,1
445,0
452,1
458,0
473,1
476,0
483,1
532,0
533,1
562,0
571,1
575,0
580,1
611,0
618,1
625,0
629,1
649,0
657,1
658,0
664,1
665,0
667,1
670,0
675,1
686,0
691,1
699,0
713,1
716,0
725,1
803,0
809,1
813,0
814,1
815,0
822,1
891,0
896,1
900,0
908,1
923,0
932,1
936,0
951,1
954,0
963,1
1044,0
1052,1
1054,0
1061,1
1127,0
1129,1
1130,0
1134,1
1137,0
1141,1
1146,0
1156,1
1168,0
1169,1
1180,0
1195,1
1197,0
1206,1
1285,0
1294,1
1296,0
1302,1
1305,0
1310,1
1311,0
1312,1
1369,0
1377,1
1381,0
1386,1
1389,0
1398,1
1412,0
1420,1
1424,0
1437,1
1439,0
1448,1
1479,0
1480,1
1503,0
1505,1
1515,0
1516,1
1525,0
1542,1
1547,0
1553,1
1560,0
1562,1
1610,0
1614,1
1619,0
1624,1
1629,0
1638,1
1651,0
1652,1
1655,0
1659,1
1663,0
1678,1
1681,0
1688,1
1755,0
1757,1
1765,0
1773,1
1776,0
1780,1
1786,0
1793,1
1844,0
1845,1
1848,0
1855,1
1856,0
1857,1
1859,0
1866,1
1883,0
1890,1
1895,0
1909,1
1912,0
1922,1
1997,0
2000,1
2005,0
2011,1
2014,0
2015,1
2016,0
2017,1
2084,0
2085,1
2088,0
2090,1
2091,0
2098,1
2099,0
2100,1
2101,0
2106,1
2108,0
2109,1
2125,0
2132,1
2137,0
2152,1
2155,0
2164,1
2246,0
2253,1
2257,0
2258,1
2259,0
2261,1
2264,0
2265,1
2267,0
2273,1
2318,0
2319,1
2330,0
2337,1
2342,0
2347,1
2348,0
2349,1
2350,0
2359,1
2375,0
2381,1
2386,0
2400,1
2402,0
2410,1
2451,0
2452,1
2486,0
2493,1
2494,0
2495,1
2497,0
2502,1
2506,0
2513,1
2573,0
2575,1
2583,0
2588,1
2594,0
2599,1
2601,0
2602,1
2616,0
2623,1
2628,0
2643,1
2646,0
2654,1
2726,0
2732,1
2737,0
2754,1
2757,0
2758,1
2760,0
2765,1
2822,0
2829,1
2832,0
2839,1
2854,0
2862,1
2866,0
2880,1
2883,0
2889,1
2922,0
2923,1
2966,0
2978,1
2980,0
2982,1
2985,0
2986,1
2987,0
2989,1
2990,0
2991,1
3002,0
3003,1
3052,0
3060,1
3064,0
3067,1
3070,0
3080,1
3092,0
3101,1
3105,0
3120,1
3122,0
3132,1
3134,0
3135,1
3208,0
3218,1
3219,0
3222,1
3228,0
3233,1
3292,0
3298,1
3303,0
3308,1
3311,0
3320,1
3334,0
3343,1
3347,0
3360,1
3362,0
3372,1
3375,0
3376,1
3446,0
3462,1
3469,0
3472,1
3530,0
3537,1
3540,0
3546,1
3550,0
3560,1
3574,0
3582,1
3587,0
3601,1
3604,0
3612,1
3692,0
3703,1
3708,0
3714,1
3782,0
3796,1
3797,0
3798,1
3799,0
3807,1
3818,0
3825,1
3832,0
3846,1
3849,0
3858,1
3881,0
3882,1
3940,0
3956,1
3957,0
3958,1
3961,0
3963,1
3964,0
3965,1
4023,0
4032,1
4033,0
4040,1
4044,0
4051,1
4069,0
4072,1
4077,0
4090,1
4093,0
4101,1
4180,0
4195,1
4202,0
4204,1
4215,0
4216,1
4239,0
4240,1
4263,0
4271,1
4272,0
4278,1
4281,0
4291,1
4317,0
4331,1
4334,0
4340,1
4373,0
4374,1
4418,0
4427,1
4429,0
4432,1
4433,0
4434,1
4442,0
4444,1
4502,0
4515,1
4517,0
4528,1
4540,0
4546,1
4554,0
4568,1
4571,0
4580,1
4659,0
4670,1
4671,0
4675,1
4743,0
4751,1
4753,0
4759,1
4763,0
4771,1
4789,0
4793,1
4798,0
4813,1
4816,0
4823,1
4911,0
4919,1
4921,0
4928,1
4996,0
5003,1
5008,0
5013,1
5016,0
5024,1
5040,0
5047,1
5052,0
5066,1
5068,0
5077,1
5152,0
5167,1
5169,0
5170,1
5171,0
5179,1
5239,0
5243,1
5249,0
5255,1
5259,0
5264,1
5282,0
5290,1
5294,0
5309,1
5312,0
5320,1
5356,0
5357,1
5394,0
5401,1
5403,0
5411,1
5414,0
5420,1
5487,0
5497,1
5499,0
5509,1
5526,0
5529,1
5535,0
5550,1
5554,0
5561,1
5638,0
5639,1
5643,0
5650,1
5652,0
5658,1
5725,0
5727,1
5728,0
5734,1
5738,0
5745,1
5762,0
5770,1
5775,0
5790,1
5794,0
5802,1
5882,0
5892,1
5894,0
5900,1
5968,0
5989,1
5990,0
5992,1
6003,0
6011,1
6016,0
6031,1
6034,0
6043,1
6120,0
6121,1
6122,0
6131,1
6134,0
6139,1
6208,0
6214,1
6215,0
6222,1
6223,0
6225,1
6227,0
6233,1
6245,0
6249,1
6251,0
6252,1
6259,0
6273,1
6276,0
6285,1
6364,0
6373,1
6375,0
6382,1
6384,0
6391,1
6448,0
6456,1
6460,0
6465,1
6470,0
6478,1
6493,0
6501,1
6505,0
6521,1
6524,0
6531,1
6608,0
6609,1
6614,0
6615,1
6616,0
6624,1
6625,0
6633,1
6639,0
6644,1
6692,0
6694,1
6695,0
6697,1
6701,0
6707,1
6711,0
6719,1
6733,0
6741,1
6745,0
6760,1
6762,0
6771,1
6847,0
6848,1
6850,0
6853,1
6855,0
6863,1
6864,0
6873,1
6880,0
6881,1
6932,0
6936,1
6939,0
6940,1
6941,0
6946,1
6951,0
6960,1
6972,0
6981,1
6984,0
6998,1
7001,0
7010,1
7085,0
7102,1
7104,0
7113,1
7168,0
7175,1
7176,0
7183,1
7187,0
7196,1
7207,0
7210,1
7220,0
7235,1
7238,0
7247,1
7325,0
7332,1
7334,0
7341,1
7345,0
7352,1
7409,0
7417,1
7418,0
7425,1
7429,0
7438,1
7451,0
7460,1
7463,0
7478,1
7481,0
7488,1
7567,0
7568,1
7569,0
7572,1
7574,0
7575,1
7576,0
7583,1
7586,0
7593,1
7649,0
7658,1
7659,0
7665,1
7667,0
7677,1
7688,0
7693,1
7694,0
7697,1
7702,0
7716,1
7718,0
7727,1
7747,0
7748,1
7805,0
7815,1
7819,0
7821,1
7822,0
7823,1
7855,0
7856,1
7888,0
7895,1
7896,0
7903,1
7907,0
7916,1
7941,0
7955,1
7958,0
7966,1
8044,0
8052,1
8055,0
8060,1
8118,0
8125,1
8129,0
8135,1
8139,0
8147,1
8162,0
8169,1
8174,0
8188,1
8191,0
8198,1
8275,0
8289,1
8293,0
8300,1
8311,0
8312,1
8358,0
8364,1
8367,0
8373,1
8378,0
8386,1
8399,0
8400,1
8405,0
8407,1
8412,0
8426,1
8429,0
8437,1
8503,0
8504,1
8514,0
8515,1
8516,0
8530,1
8531,0
8532,1
8533,0
8541,1
8597,0
8612,1
8614,0
8615,1
8616,0
8624,1
8634,0
8639,1
8647,0
8661,1
8664,0
8673,1
8753,0
8761,1
8765,0
8769,1
8776,0
8781,1
8838,0
8846,1
8847,0
8853,1
8857,0
8866,1
8878,0
8887,1
8891,0
8906,1
8908,0
8916,1
8995,0
9003,1
9004,0
9010,1
9017,0
9020,1
9078,0
9083,1
9087,0
9093,1
9097,0
9107,1
9116,0
9118,1
9119,0
9129,1
9133,0
9148,1
9150,0
9163,1
9164,0
9165,1
9174,0
9179,1
9186,0
9189,1
9235,0
9245,1
9247,0
9249,1
9259,0
9261,1
9292,0
9293,1
9296,0
9297,1
9316,0
9331,1
9332,0
9335,1
9336,0
9343,1
9354,0
9361,1
9367,0
9382,1
9384,0
9394,1
9474,0
9489,1
9496,0
9497,1
9499,0
9500,1
9551,0
9553,1
9558,0
9566,1
9568,0
9577,1
9591,0
9600,1
9604,0
9618,1
9620,0
9628,1
9705,0
9708,1
9713,0
9719,1
9723,0
9730,1
9787,0
9794,1
9798,0
9804,1
9808,0
9816,1
9830,0
9840,1
9843,0
9858,1
9860,0
9869,1
9955,0
9960,1
9965,0
9971,1
9976,0
9977,1
10039,0
10051,1
10054,0
10064,1
10077,0
10080,1
10084,0
10085,1
10090,0
10104,1
10107,0
10116,1
10195,0
10210,1
10214,0
10215,1
10216,0
10220,1
10229,0
10233,1
10278,0
10286,1
10288,0
10294,1
10297,0
10307,1
10317,0
10320,1
10321,0
10322,1
10331,0
10345,1
10347,0
10356,1
10377,0
10378,1
10435,0
10452,1
10471,0
10472,1
10473,0
10474,1
10520,0
10530,1
10531,0
10541,1
10554,0
10560,1
10561,0
10562,1
10568,0
10582,1
10585,0
10593,1
10665,0
10674,1
10675,0
10679,1
10683,0
10691,1
10748,0
10755,1
10758,0
10764,1
10768,0
10777,1
10791,0
10799,1
10803,0
10817,1
10820,0
10827,1
10845,0
10846,1
10902,0
10912,1
10913,0
10920,1
10928,0
10929,1
10989,0
10999,1
11000,0
11011,1
11023,0
11032,1
11036,0
11051,1
11054,0
11063,1
11144,0
11152,1
11154,0
11159,1
11166,0
11168,1
11217,0
11225,1
11227,0
11234,1
11235,0
11245,1
11259,0
11267,1
11271,0
11285,1
11288,0
11295,1
11337,0
11338,1
11375,0
11378,1
11380,0
11390,1
11391,0
11399,1
11458,0
11463,1
11468,0
11475,1
11478,0
11486,1
11500,0
11508,1
11513,0
11526,1
11529,0
11536,1
11537,0
11538,1
11614,0
11629,1
11633,0
11637,1
11638,0
11639,1
11707,0
11715,1
11716,0
11723,1
11725,0
11735,1
11747,0
11750,1
11760,0
11774,1
11777,0
11784,1
11861,0
11862,1
11863,0
11871,1
11872,0
11880,1
11939,0
11942,1
11949,0
11955,1
11958,0
11966,1
11980,0
11988,1
11993,0
12007,1
12009,0
12017,1
12102,0
12103,1
12104,0
12108,1
12113,0
12117,1
12118,0
12119,1
12126,0
12132,1
12177,0
12184,1
12186,0
12191,1
12195,0
12205,1
12216,0
12225,1
12229,0
12244,1
12246,0
12254,1
12287,0
12288,1
12333,0
12348,1
12415,0
12430,1
12433,0
12443,1
12453,0
12462,1
12467,0
12482,1
12484,0
12493,1
12573,0
12589,1
12657,0
12665,1
12668,0
12674,1
12675,0
12676,1
12678,0
12686,1
12701,0
12710,1
12714,0
12728,1
12731,0
12738,1
12823,0
12830,1
12833,0
12840,1
12899,0
12904,1
12905,0
12906,1
12910,0
12915,1
12918,0
12926,1
12941,0
12949,1
12953,0
12968,1
12970,0
12978,1
13065,0
13069,1
13070,0
13071,1
13073,0
13081,1
