0,0
220,1
222,0
443,1
444,0
601,1
605,0
924,1
926,0
1241,1
1244,0
1428,1
1433,0
1609,1
1612,0
1615,1
1617,0
1627,1
1631,0
1632,1
1635,0
1805,1
1806,0
2064,1
2066,0
2357,1
2359,0
2516,1
2522,0
2826,1
2828,0
3064,1
3066,0
3526,1
3528,0
3798,1
3800,0
4129,1
4130,0
4489,1
4491,0
4838,1
4840,0
5092,1
5094,0
5355,1
5357,0
5534,1
5541,0
5849,1
5851,0
6099,1
6101,0
6351,1
6353,0
6509,1
6513,0
6689,1
6695,0
6696,1
6699,0
6700,1
6710,0
6713,1
6715,0
6880,1
6882,0
7215,1
7217,0
7512,1
7514,0
7686,1
7689,0
7871,1
7874,0
8072,1
8074,0
8301,1
8304,0
8546,1
8548,0
8817,1
8819,0
9246,1
9248,0
9515,1
9517,0
9786,1
9788,0
10103,1
10105,0
10375,1
10377,0
10641,1
10643,0
10815,1
10819,0
11126,1
11128,0
11384,1
11386,0
11679,1
11681,0
11849,1
11852,0
12148,1
12150,0
12390,1
12393,0
12743,1
12744,0
13026,1
13028,0
13203,1
13206,0
13497,1
13499,0
13737,1
13739,0
13999,1
14000,0
14244,1
14246,0
14543,1
14545,0
14802,1
14804,0
14965,1
14968,0
15153,1
15154,0
15334,1
15336,0
15566,1
15568,0
15834,1
15836,0
16085,1
16087,0
16539,1
16541,0
16927,1
16929,0
17198,1
17200,0
17428,1
17430,0
17683,1
17685,0
17911,1
17912,0
18206,1
18208,0
18464,1
18466,0
18758,1
18760,0
19071,1
19073,0
19264,1
19268,0
19459,1
19462,0
19638,1
19640,0
19869,1
19870,0
20148,1
20150,0
20465,1
20470,0
20472,1
20476,0
20478,1
20480,0
20653,1
20654,0
20911,1
20913,0
21243,1
21245,0
21490,1
21492,0
21757,1
21758,0
21980,1
21982,0
22237,1
22238,0
22397,1
22400,0
22731,1
22733,0
22992,1
22994,0
23328,1
23329,0
23765,1
23767,0
24105,1
24106,0
24361,1
24363,0
24601,1
24603,0
24880,1
24882,0
25197,1
25199,0
25379,1
25383,0
25701,1
25703,0
25949,1
25951,0
26182,1
26183,0
26340,1
26342,0
26620,1
26622,0
26868,1
26870,0
27146,1
27148,0
27309,1
27313,0
27490,1
27493,0
27496,1
27500,0
27503,1
27504,0
27691,1
27693,0
27957,1
27959,0
28185,1
28187,0
28413,1
28415,0
28566,1
28569,0
28745,1
28747,0
28750,1
28755,0
28756,1
28766,0
28768,1
28771,0
28774,1
28776,0
28799,1
28801,0
28828,1
28830,0
28835,1
28836,0
29059,1
29061,0
29323,1
29325,0
29630,1
29632,0
29948,1
29950,0
30118,1
30125,0
30427,1
30429,0
30661,1
30663,0
